date,subcategory,year,month,sumOfLeads
2020-02-22,Wedding,2020,2,278.056956856
2020-02-23,Accessories for Phones & Gadgets,2020,2,2866.08920299
2020-02-23,Accommodation & Homestays,2020,2,2783.935475468
2020-02-23,Apartments,2020,2,81517.24931105
2020-02-23,Bags & Wallets,2020,2,3006.502286016
2020-02-23,Bed & Bath,2020,2,1008.330383672
2020-02-23,Business for Sale,2020,2,1842.323853
2020-02-23,Cameras & Photography,2020,2,5190.09702912
2020-02-23,Car Accessories & Parts,2020,2,31817.450430002
2020-02-23,Cars,2020,2,151689.634987968
2020-02-23,Clothes,2020,2,3639.24572592
2020-02-23,Commercial Properties,2020,2,5842.71358812
2020-02-23,Commercial Vehicle & Boats,2020,2,5041.400467988
2020-02-23,Computers & Accessories,2020,2,12309.971751792
2020-02-23,Food,2020,2,1073.920682744
2020-02-23,Furniture & Decoration,2020,2,10535.945469696
2020-02-23,Games & Consoles,2020,2,10856.234191248
2020-02-23,Garden Items,2020,2,1508.5231182
2020-02-23,Health & Beauty,2020,2,3377.054727184
2020-02-23,Hobby & Collectibles,2020,2,4512.174868648
2020-02-23,Home Appliances & Kitchen,2020,2,14631.540994512
2020-02-23,Houses,2020,2,79135.93150146
2020-02-23,Jobs,2020,2,35265.161889948
2020-02-23,Land,2020,2,10512.786313216
2020-02-23,Mobile Phones & Gadgets,2020,2,94576.049903048
2020-02-23,Moms & Kids,2020,2,5271.676217262
2020-02-23,Motorcycle Accessories & Parts,2020,2,9456.098809344
2020-02-23,Motorcycles,2020,2,57686.541828588
2020-02-23,Music Instruments,2020,2,2452.45059066
2020-02-23,Music/Movies/Books/Magazines,2020,2,247.009072884
2020-02-23,Other Accessories & Parts,2020,2,295.622785346
2020-02-23,Others,2020,2,1199.538765
2020-02-23,Pets,2020,2,21238.170527924
2020-02-23,Professional/Business Equipment,2020,2,1904.92337548
2020-02-23,Rooms,2020,2,44200.66394394
2020-02-23,Services,2020,2,4246.14869617
2020-02-23,Shoes,2020,2,6641.267980296
2020-02-23,Sports & Outdoors,2020,2,8134.31879557
2020-02-23,TV/Audio/Video,2020,2,6786.00843176
2020-02-23,Textbooks,2020,2,58.153846144
2020-02-23,Tickets & Vouchers,2020,2,129.21722114
2020-02-23,Tours and Holidays,2020,2,313.410654648
2020-02-23,Watches & Fashion Accessories,2020,2,6729.08169006
2020-02-23,Wedding,2020,2,225.45158664
2020-02-24,Accessories for Phones & Gadgets,2020,2,3225.622286442
2020-02-24,Accommodation & Homestays,2020,2,3231.969107696
2020-02-24,Apartments,2020,2,106316.27453842
2020-02-24,Bags & Wallets,2020,2,3065.453311232
2020-02-24,Bed & Bath,2020,2,963.349102616
2020-02-24,Business for Sale,2020,2,2118.67243095
2020-02-24,Cameras & Photography,2020,2,6898.503967872
2020-02-24,Car Accessories & Parts,2020,2,39141.773647392
2020-02-24,Cars,2020,2,146204.340216264
2020-02-24,Clothes,2020,2,4155.37063736
2020-02-24,Commercial Properties,2020,2,8242.06055868
2020-02-24,Commercial Vehicle & Boats,2020,2,5351.4133811
2020-02-24,Computers & Accessories,2020,2,13385.317226112
2020-02-24,Food,2020,2,1216.1122714
2020-02-24,Furniture & Decoration,2020,2,10201.29966072
2020-02-24,Games & Consoles,2020,2,9508.337012052
2020-02-24,Garden Items,2020,2,1437.75289784
2020-02-24,Health & Beauty,2020,2,4407.470089376
2020-02-24,Hobby & Collectibles,2020,2,4295.913034976
2020-02-24,Home Appliances & Kitchen,2020,2,14553.6742026
2020-02-24,Houses,2020,2,95805.92403432
2020-02-24,Jobs,2020,2,64331.914933434
2020-02-24,Land,2020,2,9441.348219504
2020-02-24,Mobile Phones & Gadgets,2020,2,96632.528276704
2020-02-24,Moms & Kids,2020,2,4787.802554808
2020-02-24,Motorcycle Accessories & Parts,2020,2,9867.394643136
2020-02-24,Motorcycles,2020,2,61691.034824388
2020-02-24,Music Instruments,2020,2,1466.41375524
2020-02-24,Music/Movies/Books/Magazines,2020,2,304.28653906
2020-02-24,Other Accessories & Parts,2020,2,362.979875678
2020-02-24,Others,2020,2,1761.34806
2020-02-24,Pets,2020,2,19155.709898872
2020-02-24,Professional/Business Equipment,2020,2,3364.735942432
2020-02-24,Rooms,2020,2,47957.909756484
2020-02-24,Services,2020,2,4908.03696148
2020-02-24,Shoes,2020,2,5882.476408504
2020-02-24,Sports & Outdoors,2020,2,8101.709054296
2020-02-24,TV/Audio/Video,2020,2,6248.85736856
2020-02-24,Textbooks,2020,2,3.634615384
2020-02-24,Tickets & Vouchers,2020,2,92.2980151
2020-02-24,Tours and Holidays,2020,2,529.813249524
2020-02-24,Watches & Fashion Accessories,2020,2,7039.09358364
2020-02-24,Wedding,2020,2,296.844589076
2020-02-25,Accessories for Phones & Gadgets,2020,2,2211.467645384
2020-02-25,Accommodation & Homestays,2020,2,3212.822371276
2020-02-25,Apartments,2020,2,108227.39905035
2020-02-25,Bags & Wallets,2020,2,3492.848244048
2020-02-25,Bed & Bath,2020,2,1023.324144024
2020-02-25,Business for Sale,2020,2,1956.547931886
2020-02-25,Cameras & Photography,2020,2,5799.212583232
2020-02-25,Car Accessories & Parts,2020,2,41794.765281298
2020-02-25,Cars,2020,2,154583.95773348
2020-02-25,Clothes,2020,2,3560.1316884
2020-02-25,Commercial Properties,2020,2,10147.87096884
2020-02-25,Commercial Vehicle & Boats,2020,2,5989.892356914
2020-02-25,Computers & Accessories,2020,2,13822.745893632
2020-02-25,Food,2020,2,1100.113870128
2020-02-25,Furniture & Decoration,2020,2,10424.396866704
2020-02-25,Games & Consoles,2020,2,9029.815249248
2020-02-25,Garden Items,2020,2,1385.60641968
2020-02-25,Health & Beauty,2020,2,3170.219526744
2020-02-25,Hobby & Collectibles,2020,2,5018.007632152
2020-02-25,Home Appliances & Kitchen,2020,2,15962.69234196
2020-02-25,Houses,2020,2,92444.37797421
2020-02-25,Jobs,2020,2,63718.320222492
2020-02-25,Land,2020,2,9482.41379104
2020-02-25,Mobile Phones & Gadgets,2020,2,104035.118579028
2020-02-25,Moms & Kids,2020,2,4092.91631775
2020-02-25,Motorcycle Accessories & Parts,2020,2,10967.88890112
2020-02-25,Motorcycles,2020,2,59291.979475086
2020-02-25,Music Instruments,2020,2,2419.9438818
2020-02-25,Music/Movies/Books/Magazines,2020,2,375.88337178
2020-02-25,Other Accessories & Parts,2020,2,415.368723714
2020-02-25,Others,2020,2,1586.7316575
2020-02-25,Pets,2020,2,19796.185487772
2020-02-25,Professional/Business Equipment,2020,2,3311.926185488
2020-02-25,Rooms,2020,2,53430.913989474
2020-02-25,Services,2020,2,5353.16649663
2020-02-25,Shoes,2020,2,4954.24594204
2020-02-25,Sports & Outdoors,2020,2,7735.75529111
2020-02-25,TV/Audio/Video,2020,2,7280.187409904
2020-02-25,Textbooks,2020,2,105.403846136
2020-02-25,Tickets & Vouchers,2020,2,114.449538724
2020-02-25,Tours and Holidays,2020,2,589.510517076
2020-02-25,Watches & Fashion Accessories,2020,2,6692.60970258
2020-02-25,Wedding,2020,2,199.148901532
2020-02-26,Accessories for Phones & Gadgets,2020,2,2618.486230424
2020-02-26,Accommodation & Homestays,2020,2,3687.661434492
2020-02-26,Apartments,2020,2,108782.11908761
2020-02-26,Bags & Wallets,2020,2,3245.990825956
2020-02-26,Bed & Bath,2020,2,970.845982792
2020-02-26,Business for Sale,2020,2,1960.232579592
2020-02-26,Cameras & Photography,2020,2,6148.823285888
2020-02-26,Car Accessories & Parts,2020,2,42554.871368342
2020-02-26,Cars,2020,2,159737.351129928
2020-02-26,Clothes,2020,2,4648.89153808
2020-02-26,Commercial Properties,2020,2,9612.57362256
2020-02-26,Commercial Vehicle & Boats,2020,2,6074.776845028
2020-02-26,Computers & Accessories,2020,2,14701.248467568
2020-02-26,Food,2020,2,1358.303860056
2020-02-26,Furniture & Decoration,2020,2,10550.338837824
2020-02-26,Games & Consoles,2020,2,11634.28866054
2020-02-26,Garden Items,2020,2,1497.34887288
2020-02-26,Health & Beauty,2020,2,3204.065286816
2020-02-26,Hobby & Collectibles,2020,2,4860.393075408
2020-02-26,Home Appliances & Kitchen,2020,2,17850.035060208
2020-02-26,Houses,2020,2,91014.88330413
2020-02-26,Jobs,2020,2,64629.52673934
2020-02-26,Land,2020,2,10061.06502632
2020-02-26,Mobile Phones & Gadgets,2020,2,98359.67737344
2020-02-26,Moms & Kids,2020,2,5628.214705386
2020-02-26,Motorcycle Accessories & Parts,2020,2,11282.84517024
2020-02-26,Motorcycles,2020,2,63889.8655239
2020-02-26,Music Instruments,2020,2,1639.78286916
2020-02-26,Music/Movies/Books/Magazines,2020,2,454.639887772
2020-02-26,Other Accessories & Parts,2020,2,392.91636027
2020-02-26,Others,2020,2,1670.24385
2020-02-26,Pets,2020,2,19902.321442504
2020-02-26,Professional/Business Equipment,2020,2,3300.609809
2020-02-26,Rooms,2020,2,51775.75630794
2020-02-26,Services,2020,2,6324.71009074
2020-02-26,Shoes,2020,2,6615.483800672
2020-02-26,Sports & Outdoors,2020,2,8384.326812004
2020-02-26,TV/Audio/Video,2020,2,7910.444657392
2020-02-26,Textbooks,2020,2,69.057692296
2020-02-26,Tickets & Vouchers,2020,2,195.671792012
2020-02-26,Tours and Holidays,2020,2,533.544328746
2020-02-26,Watches & Fashion Accessories,2020,2,7826.888513208
2020-02-26,Wedding,2020,2,311.874694852
2020-02-27,Accessories for Phones & Gadgets,2020,2,2364.099614774
2020-02-27,Accommodation & Homestays,2020,2,3423.436471896
2020-02-27,Apartments,2020,2,102809.38005629
2020-02-27,Bags & Wallets,2020,2,4071.30517898
2020-02-27,Bed & Bath,2020,2,1214.494588512
2020-02-27,Business for Sale,2020,2,2155.51890801
2020-02-27,Cameras & Photography,2020,2,6296.596881856
2020-02-27,Car Accessories & Parts,2020,2,43492.089553338
2020-02-27,Cars,2020,2,152042.949355176
2020-02-27,Clothes,2020,2,4950.27834768
2020-02-27,Commercial Properties,2020,2,9426.54830364
2020-02-27,Commercial Vehicle & Boats,2020,2,5986.201726996
2020-02-27,Computers & Accessories,2020,2,14967.350906976
2020-02-27,Food,2020,2,1369.529511792
2020-02-27,Furniture & Decoration,2020,2,11284.400612352
2020-02-27,Games & Consoles,2020,2,9935.71904448
2020-02-27,Garden Items,2020,2,1732.0080246
2020-02-27,Health & Beauty,2020,2,3546.283527544
2020-02-27,Hobby & Collectibles,2020,2,4387.549405176
2020-02-27,Home Appliances & Kitchen,2020,2,17086.198910976
2020-02-27,Houses,2020,2,90006.04722186
2020-02-27,Jobs,2020,2,63821.19837762
2020-02-27,Land,2020,2,9792.272194448
2020-02-27,Mobile Phones & Gadgets,2020,2,102154.282486396
2020-02-27,Moms & Kids,2020,2,4256.63297046
2020-02-27,Motorcycle Accessories & Parts,2020,2,10708.51315008
2020-02-27,Motorcycles,2020,2,61294.225972986
2020-02-27,Music Instruments,2020,2,1719.24371304
2020-02-27,Music/Movies/Books/Magazines,2020,2,533.396403764
2020-02-27,Other Accessories & Parts,2020,2,478.983753472
2020-02-27,Others,2020,2,1537.38354375
2020-02-27,Pets,2020,2,18888.540081788
2020-02-27,Professional/Business Equipment,2020,2,3383.596569912
2020-02-27,Rooms,2020,2,49162.34944236
2020-02-27,Services,2020,2,5960.8650794
2020-02-27,Shoes,2020,2,6670.735614152
2020-02-27,Sports & Outdoors,2020,2,8224.90141022
2020-02-27,TV/Audio/Video,2020,2,7820.919480192
2020-02-27,Textbooks,2020,2,250.788461496
2020-02-27,Tickets & Vouchers,2020,2,121.833379932
2020-02-27,Tours and Holidays,2020,2,656.669943072
2020-02-27,Watches & Fashion Accessories,2020,2,7571.584600848
2020-02-27,Wedding,2020,2,330.662327072
2020-02-28,Accessories for Phones & Gadgets,2020,2,2069.01114062
2020-02-28,Accommodation & Homestays,2020,2,3614.903836096
2020-02-28,Apartments,2020,2,91494.61107711
2020-02-28,Bags & Wallets,2020,2,3282.835216716
2020-02-28,Bed & Bath,2020,2,1042.066344464
2020-02-28,Business for Sale,2020,2,1739.153717232
2020-02-28,Cameras & Photography,2020,2,5691.085561792
2020-02-28,Car Accessories & Parts,2020,2,41407.332567028
2020-02-28,Cars,2020,2,145479.867321888
2020-02-28,Clothes,2020,2,4095.09327544
2020-02-28,Commercial Properties,2020,2,8610.31476144
2020-02-28,Commercial Vehicle & Boats,2020,2,5414.154089706
2020-02-28,Computers & Accessories,2020,2,14493.469850496
2020-02-28,Food,2020,2,1500.495448712
2020-02-28,Furniture & Decoration,2020,2,9722.720170464
2020-02-28,Games & Consoles,2020,2,10395.976617864
2020-02-28,Garden Items,2020,2,1512.24786664
2020-02-28,Health & Beauty,2020,2,3354.490887136
2020-02-28,Hobby & Collectibles,2020,2,3819.403909936
2020-02-28,Home Appliances & Kitchen,2020,2,16403.937496128
2020-02-28,Houses,2020,2,78558.92193411
2020-02-28,Jobs,2020,2,50968.777426272
2020-02-28,Land,2020,2,8489.373606624
2020-02-28,Mobile Phones & Gadgets,2020,2,107375.981132672
2020-02-28,Moms & Kids,2020,2,2946.89974878
2020-02-28,Motorcycle Accessories & Parts,2020,2,10434.315927552
2020-02-28,Motorcycles,2020,2,59444.878298562
2020-02-28,Music Instruments,2020,2,1491.69675102
2020-02-28,Music/Movies/Books/Magazines,2020,2,329.345430512
2020-02-28,Other Accessories & Parts,2020,2,415.368723714
2020-02-28,Others,2020,2,1290.642975
2020-02-28,Pets,2020,2,19730.307998628
2020-02-28,Professional/Business Equipment,2020,2,2542.412584304
2020-02-28,Rooms,2020,2,45783.858248016
2020-02-28,Services,2020,2,6034.40821999
2020-02-28,Shoes,2020,2,5307.857548312
2020-02-28,Sports & Outdoors,2020,2,7351.685004994
2020-02-28,TV/Audio/Video,2020,2,7591.73502656
2020-02-28,Textbooks,2020,2,105.403846136
2020-02-28,Tickets & Vouchers,2020,2,110.75761812
2020-02-28,Tours and Holidays,2020,2,470.115981972
2020-02-28,Watches & Fashion Accessories,2020,2,7064.623974876
2020-02-28,Wedding,2020,2,229.209113084
2020-02-29,Accessories for Phones & Gadgets,2020,2,1953.689208192
2020-02-29,Accommodation & Homestays,2020,2,3170.699551152
2020-02-29,Apartments,2020,2,72265.5829362
2020-02-29,Bags & Wallets,2020,2,3352.83955916
2020-02-29,Bed & Bath,2020,2,839.650579712
2020-02-29,Business for Sale,2020,2,1156.979379684
2020-02-29,Cameras & Photography,2020,2,6278.575711616
2020-02-29,Car Accessories & Parts,2020,2,40639.846809236
2020-02-29,Cars,2020,2,134384.36865876
2020-02-29,Clothes,2020,2,4302.29670704
2020-02-29,Commercial Properties,2020,2,5451.68077488
2020-02-29,Commercial Vehicle & Boats,2020,2,4856.868972088
2020-02-29,Computers & Accessories,2020,2,12433.909874256
2020-02-29,Food,2020,2,1294.691833552
2020-02-29,Furniture & Decoration,2020,2,9290.919126624
2020-02-29,Games & Consoles,2020,2,10428.85215882
2020-02-29,Garden Items,2020,2,1136.0482742
2020-02-29,Health & Beauty,2020,2,3444.746247328
2020-02-29,Hobby & Collectibles,2020,2,4376.553040752
2020-02-29,Home Appliances & Kitchen,2020,2,16352.02630152
2020-02-29,Houses,2020,2,65540.84156622
2020-02-29,Jobs,2020,2,34232.706118842
2020-02-29,Land,2020,2,8067.518189936
2020-02-29,Mobile Phones & Gadgets,2020,2,108118.801612836
2020-02-29,Moms & Kids,2020,2,4318.481483706
2020-02-29,Motorcycle Accessories & Parts,2020,2,9252.303576384
2020-02-29,Motorcycles,2020,2,54981.688832334
2020-02-29,Music Instruments,2020,2,2246.57476788
2020-02-29,Music/Movies/Books/Magazines,2020,2,350.824480328
2020-02-29,Other Accessories & Parts,2020,2,370.463996826
2020-02-29,Others,2020,2,1370.35915875
2020-02-29,Pets,2020,2,19174.009201412
2020-02-29,Professional/Business Equipment,2020,2,1848.34149304
2020-02-29,Rooms,2020,2,42715.945840596
2020-02-29,Services,2020,2,5128.66638325
2020-02-29,Shoes,2020,2,5212.08773828
2020-02-29,Sports & Outdoors,2020,2,6996.601155566
2020-02-29,TV/Audio/Video,2020,2,7126.20410512
2020-02-29,Textbooks,2020,2,36.34615384
2020-02-29,Tickets & Vouchers,2020,2,203.05563322
2020-02-29,Tours and Holidays,2020,2,470.115981972
2020-02-29,Watches & Fashion Accessories,2020,2,7454.874240912
2020-02-29,Wedding,2020,2,169.08868998
2020-03-01,Accessories for Phones & Gadgets,2020,3,2218.251288468
2020-03-01,Accommodation & Homestays,2020,3,2856.693073864
2020-03-01,Apartments,2020,3,75920.65605842
2020-03-01,Bags & Wallets,2020,3,2627.005061188
2020-03-01,Bed & Bath,2020,3,1008.330383672
2020-03-01,Business for Sale,2020,3,1282.257401688
2020-03-01,Cameras & Photography,2020,3,5449.601880576
2020-03-01,Car Accessories & Parts,2020,3,38724.82225013
2020-03-01,Cars,2020,3,146768.215671
2020-03-01,Clothes,2020,3,2991.26408528
2020-03-01,Commercial Properties,2020,3,5326.39841724
2020-03-01,Commercial Vehicle & Boats,2020,3,5510.110467574
2020-03-01,Computers & Accessories,2020,3,12419.328918672
2020-03-01,Food,2020,3,976.631701032
2020-03-01,Furniture & Decoration,2020,3,9945.817376448
2020-03-01,Games & Consoles,2020,3,12021.489476244
2020-03-01,Garden Items,2020,3,1206.81849456
2020-03-01,Health & Beauty,2020,3,2624.926725584
2020-03-01,Hobby & Collectibles,2020,3,3617.803895496
2020-03-01,Home Appliances & Kitchen,2020,3,16767.315858384
2020-03-01,Houses,2020,3,76116.86853939
2020-03-01,Jobs,2020,3,35963.263656888
2020-03-01,Land,2020,3,8926.161958416
2020-03-01,Mobile Phones & Gadgets,2020,3,104748.665345688
2020-03-01,Moms & Kids,2020,3,3707.272646922
2020-03-01,Motorcycle Accessories & Parts,2020,3,9500.563223808
2020-03-01,Motorcycles,2020,3,57340.699251678
2020-03-01,Music Instruments,2020,3,2065.98194088
2020-03-01,Music/Movies/Books/Magazines,2020,3,519.07703722
2020-03-01,Other Accessories & Parts,2020,3,377.948117974
2020-03-01,Others,2020,3,1043.90240625
2020-03-01,Pets,2020,3,19232.56696954
2020-03-01,Professional/Business Equipment,2020,3,1825.708740064
2020-03-01,Rooms,2020,3,42306.89085294
2020-03-01,Services,2020,3,5078.34739232
2020-03-01,Shoes,2020,3,4486.447254576
2020-03-01,Sports & Outdoors,2020,3,7906.050606652
2020-03-01,TV/Audio/Video,2020,3,7871.053579424
2020-03-01,Textbooks,2020,3,54.51923076
2020-03-01,Tickets & Vouchers,2020,3,99.681856308
2020-03-01,Tours and Holidays,2020,3,361.914684534
2020-03-01,Watches & Fashion Accessories,2020,3,6572.252143896
2020-03-01,Wedding,2020,3,157.816110648
2020-03-02,Accessories for Phones & Gadgets,2020,3,2221.64311001
2020-03-02,Accommodation & Homestays,2020,3,4250.57548524
2020-03-02,Apartments,2020,3,112144.63438196
2020-03-02,Bags & Wallets,2020,3,3201.777557044
2020-03-02,Bed & Bath,2020,3,1057.060104816
2020-03-02,Business for Sale,2020,3,1846.008500706
2020-03-02,Cameras & Photography,2020,3,6062.321668736
2020-03-02,Car Accessories & Parts,2020,3,45407.114112444
2020-03-02,Cars,2020,3,166464.599434848
2020-03-02,Clothes,2020,3,4652.6588732
2020-03-02,Commercial Properties,2020,3,10033.97791644
2020-03-02,Commercial Vehicle & Boats,2020,3,6366.33660855
2020-03-02,Computers & Accessories,2020,3,15546.94389144
2020-03-02,Food,2020,3,1579.075010864
2020-03-02,Furniture & Decoration,2020,3,10215.693028848
2020-03-02,Games & Consoles,2020,3,10447.11634824
2020-03-02,Garden Items,2020,3,1836.30098092
2020-03-02,Health & Beauty,2020,3,4144.225288816
2020-03-02,Hobby & Collectibles,2020,3,4372.887585944
2020-03-02,Home Appliances & Kitchen,2020,3,19844.908110144
2020-03-02,Houses,2020,3,103039.01815923
2020-03-02,Jobs,2020,3,69725.669638002
2020-03-02,Land,2020,3,9792.272194448
2020-03-02,Mobile Phones & Gadgets,2020,3,109370.252865132
2020-03-02,Moms & Kids,2020,3,3889.180038822
2020-03-02,Motorcycle Accessories & Parts,2020,3,11179.094869824
2020-03-02,Motorcycles,2020,3,64239.348548988
2020-03-02,Music Instruments,2020,3,1979.29738392
2020-03-02,Music/Movies/Books/Magazines,2020,3,261.328439428
2020-03-02,Other Accessories & Parts,2020,3,385.432239122
2020-03-02,Others,2020,3,1776.532095
2020-03-02,Pets,2020,3,20960.021129316
2020-03-02,Professional/Business Equipment,2020,3,3492.988209296
2020-03-02,Rooms,2020,3,51949.983432312
2020-03-02,Services,2020,3,5933.77023813
2020-03-02,Shoes,2020,3,5584.116615712
2020-03-02,Sports & Outdoors,2020,3,8873.472931114
2020-03-02,TV/Audio/Video,2020,3,8730.495280544
2020-03-02,Textbooks,2020,3,39.980769224
2020-03-02,Tickets & Vouchers,2020,3,114.449538724
2020-03-02,Tours and Holidays,2020,3,548.468645634
2020-03-02,Watches & Fashion Accessories,2020,3,7498.640625888
2020-03-02,Wedding,2020,3,315.632221296
2020-03-03,Accessories for Phones & Gadgets,2020,3,2180.941251506
2020-03-03,Accommodation & Homestays,2020,3,4606.704782652
2020-03-03,Apartments,2020,3,110552.66386407
2020-03-03,Bags & Wallets,2020,3,3282.835216716
2020-03-03,Bed & Bath,2020,3,1135.777346664
2020-03-03,Business for Sale,2020,3,1742.838364938
2020-03-03,Cameras & Photography,2020,3,6087.551307072
2020-03-03,Car Accessories & Parts,2020,3,46942.085628028
2020-03-03,Cars,2020,3,168723.670085784
2020-03-03,Clothes,2020,3,5511.61128056
2020-03-03,Commercial Properties,2020,3,10576.86813288
2020-03-03,Commercial Vehicle & Boats,2020,3,8296.536055664
2020-03-03,Computers & Accessories,2020,3,16629.579843552
2020-03-03,Food,2020,3,1279.724297904
2020-03-03,Furniture & Decoration,2020,3,10507.15873344
2020-03-03,Games & Consoles,2020,3,9457.197281676
2020-03-03,Garden Items,2020,3,1713.3842824
2020-03-03,Health & Beauty,2020,3,4610.544649808
2020-03-03,Hobby & Collectibles,2020,3,4394.880314792
2020-03-03,Home Appliances & Kitchen,2020,3,18372.85494876
2020-03-03,Houses,2020,3,100220.97788514
2020-03-03,Jobs,2020,3,73840.795843122
2020-03-03,Land,2020,3,11001.839937872
2020-03-03,Mobile Phones & Gadgets,2020,3,105418.301542092
2020-03-03,Moms & Kids,2020,3,4122.021500454
2020-03-03,Motorcycle Accessories & Parts,2020,3,10534.360860096
2020-03-03,Motorcycles,2020,3,63627.753255084
2020-03-03,Music Instruments,2020,3,2047.92265818
2020-03-03,Music/Movies/Books/Magazines,2020,3,397.362421596
2020-03-03,Other Accessories & Parts,2020,3,434.079026584
2020-03-03,Others,2020,3,1879.02433125
2020-03-03,Pets,2020,3,18778.744266548
2020-03-03,Professional/Business Equipment,2020,3,3187.44604412
2020-03-03,Rooms,2020,3,47893.52147139
2020-03-03,Services,2020,3,6444.70153065
2020-03-03,Shoes,2020,3,6803.339966504
2020-03-03,Sports & Outdoors,2020,3,8217.654801048
2020-03-03,TV/Audio/Video,2020,3,8093.07601888
2020-03-03,Textbooks,2020,3,210.807692272
2020-03-03,Tickets & Vouchers,2020,3,125.525300536
2020-03-03,Tours and Holidays,2020,3,608.165913186
2020-03-03,Watches & Fashion Accessories,2020,3,7487.699029644
2020-03-03,Wedding,2020,3,462.175752612
2020-03-04,Accessories for Phones & Gadgets,2020,3,2384.450544026
2020-03-04,Accommodation & Homestays,2020,3,3814.029894864
2020-03-04,Apartments,2020,3,111190.97185215
2020-03-04,Bags & Wallets,2020,3,2741.222672544
2020-03-04,Bed & Bath,2020,3,985.839743144
2020-03-04,Business for Sale,2020,3,2048.664124536
2020-03-04,Cameras & Photography,2020,3,5323.453688896
2020-03-04,Car Accessories & Parts,2020,3,45835.135015828
2020-03-04,Cars,2020,3,168934.231173312
2020-03-04,Clothes,2020,3,3887.88984384
2020-03-04,Commercial Properties,2020,3,11062.81182312
2020-03-04,Commercial Vehicle & Boats,2020,3,6100.611254454
2020-03-04,Computers & Accessories,2020,3,15094.934268336
2020-03-04,Food,2020,3,1571.59124304
2020-03-04,Furniture & Decoration,2020,3,9985.3991388
2020-03-04,Games & Consoles,2020,3,9742.118636628
2020-03-04,Garden Items,2020,3,2175.25308896
2020-03-04,Health & Beauty,2020,3,5001.65121064
2020-03-04,Hobby & Collectibles,2020,3,4801.74579848
2020-03-04,Home Appliances & Kitchen,2020,3,18469.261453032
2020-03-04,Houses,2020,3,97559.28859059
2020-03-04,Jobs,2020,3,73120.648757226
2020-03-04,Land,2020,3,11098.904016048
2020-03-04,Mobile Phones & Gadgets,2020,3,104038.777793216
2020-03-04,Moms & Kids,2020,3,3783.67375152
2020-03-04,Motorcycle Accessories & Parts,2020,3,10930.8352224
2020-03-04,Motorcycles,2020,3,64708.96636395
2020-03-04,Music Instruments,2020,3,2033.47523202
2020-03-04,Music/Movies/Books/Magazines,2020,3,307.866380696
2020-03-04,Other Accessories & Parts,2020,3,565.051146674
2020-03-04,Others,2020,3,2004.29262
2020-03-04,Pets,2020,3,19221.587388016
2020-03-04,Professional/Business Equipment,2020,3,3723.087864552
2020-03-04,Rooms,2020,3,47723.0818932
2020-03-04,Services,2020,3,6119.56343541
2020-03-04,Shoes,2020,3,4604.31779
2020-03-04,Sports & Outdoors,2020,3,9587.263934556
2020-03-04,TV/Audio/Video,2020,3,8483.405791472
2020-03-04,Textbooks,2020,3,87.230769216
2020-03-04,Tickets & Vouchers,2020,3,276.8940453
2020-03-04,Tours and Holidays,2020,3,596.97267552
2020-03-04,Watches & Fashion Accessories,2020,3,7907.126885664
2020-03-04,Wedding,2020,3,240.481692416
2020-03-05,Accessories for Phones & Gadgets,2020,3,2499.772476454
2020-03-05,Accommodation & Homestays,2020,3,3151.552814732
2020-03-05,Apartments,2020,3,104796.49361442
2020-03-05,Bags & Wallets,2020,3,3765.496735672
2020-03-05,Bed & Bath,2020,3,959.600662528
2020-03-05,Business for Sale,2020,3,2111.303135538
2020-03-05,Cameras & Photography,2020,3,6898.503967872
2020-03-05,Car Accessories & Parts,2020,3,46562.032584506
2020-03-05,Cars,2020,3,173038.387964112
2020-03-05,Clothes,2020,3,4867.39697504
2020-03-05,Commercial Properties,2020,3,10079.5351374
2020-03-05,Commercial Vehicle & Boats,2020,3,6687.421411416
2020-03-05,Computers & Accessories,2020,3,15525.072458064
2020-03-05,Food,2020,3,1313.401253112
2020-03-05,Furniture & Decoration,2020,3,9582.384831216
2020-03-05,Games & Consoles,2020,3,9216.109981332
2020-03-05,Garden Items,2020,3,1776.70500588
2020-03-05,Health & Beauty,2020,3,7231.710735384
2020-03-05,Hobby & Collectibles,2020,3,4798.080343672
2020-03-05,Home Appliances & Kitchen,2020,3,18176.333997744
2020-03-05,Houses,2020,3,98303.81706459
2020-03-05,Jobs,2020,3,66738.528919464
2020-03-05,Land,2020,3,10912.242327248
2020-03-05,Mobile Phones & Gadgets,2020,3,104353.470213384
2020-03-05,Moms & Kids,2020,3,3678.167464218
2020-03-05,Motorcycle Accessories & Parts,2020,3,10441.726663296
2020-03-05,Motorcycles,2020,3,62368.158185496
2020-03-05,Music Instruments,2020,3,2347.706751
2020-03-05,Music/Movies/Books/Magazines,2020,3,776.825635012
2020-03-05,Other Accessories & Parts,2020,3,557.567025526
2020-03-05,Others,2020,3,1981.5165675
2020-03-05,Pets,2020,3,18628.68998572
2020-03-05,Professional/Business Equipment,2020,3,3376.05231892
2020-03-05,Rooms,2020,3,45636.143946918
2020-03-05,Services,2020,3,5585.40799323
2020-03-05,Shoes,2020,3,6121.900933584
2020-03-05,Sports & Outdoors,2020,3,9406.098705256
2020-03-05,TV/Audio/Video,2020,3,8307.93644416
2020-03-05,Textbooks,2020,3,112.673076904
2020-03-05,Tickets & Vouchers,2020,3,206.747553824
2020-03-05,Tours and Holidays,2020,3,432.805189752
