date,platform,year,month,sumOfLeads,ad_id
2019-09-18,iOS,2019,9,114759.429471666,15720
2019-09-19,Android,2019,9,343792.977878218,52497
2019-09-19,Desktop,2019,9,203123.11582554,35518
2019-09-19,Mobile Web,2019,9,210778.411454144,33054
2019-09-19,iOS,2019,9,108188.906760518,14597
2019-09-20,Android,2019,9,337041.026762504,51995
2019-09-20,Desktop,2019,9,175561.96875916,30954
2019-09-20,Mobile Web,2019,9,204145.111223948,32324
2019-09-20,iOS,2019,9,104820.47301474,14089
2019-09-21,Android,2019,9,353113.648638932,53595
2019-09-21,Desktop,2019,9,110547.613053456,20959
2019-09-21,Mobile Web,2019,9,211580.416177442,33362
2019-09-21,iOS,2019,9,107851.388427558,14475
2019-09-22,Android,2019,9,349152.103265208,53955
2019-09-22,Desktop,2019,9,99664.737228058,19202
2019-09-22,Mobile Web,2019,9,214107.283528582,33927
2019-09-22,iOS,2019,9,104572.777404892,14003
2019-09-23,Android,2019,9,360326.067273952,54543
2019-09-23,Desktop,2019,9,216000.234065568,36346
2019-09-23,Mobile Web,2019,9,224432.081414466,34512
2019-09-23,iOS,2019,9,112512.41337824,15055
2019-09-24,Android,2019,9,353650.466283316,53504
2019-09-24,Desktop,2019,9,210744.923159904,36274
2019-09-24,Mobile Web,2019,9,230193.537417192,35973
2019-09-24,iOS,2019,9,112278.275060556,14951
2019-09-25,Android,2019,9,353030.550845598,53420
2019-09-25,Desktop,2019,9,195782.302654066,33846
2019-09-25,Mobile Web,2019,9,216278.597071262,33533
2019-09-25,iOS,2019,9,117254.238730806,15457
2019-09-26,Android,2019,9,341963.44226444,52364
2019-09-26,Desktop,2019,9,192522.893939762,33787
2019-09-26,Mobile Web,2019,9,209250.023378542,32672
2019-09-26,iOS,2019,9,116848.559081294,15729
2019-09-27,Android,2019,9,339372.210157954,52073
2019-09-27,Desktop,2019,9,163744.369233738,29295
2019-09-27,Mobile Web,2019,9,200586.261196188,31590
2019-09-27,iOS,2019,9,107530.65007615,14294
2019-09-28,Android,2019,9,336409.321838952,51838
2019-09-28,Desktop,2019,9,98359.684128,18841
2019-09-28,Mobile Web,2019,9,200277.847273114,32145
2019-09-28,iOS,2019,9,113868.517655356,15148
2019-09-29,Android,2019,9,356344.827465298,53997
2019-09-29,Desktop,2019,9,96512.892588022,18700
2019-09-29,Mobile Web,2019,9,215698.327450412,34252
2019-09-29,iOS,2019,9,122412.181001164,16165
2019-09-30,Android,2019,9,368967.551755542,54685
2019-09-30,Desktop,2019,9,196878.123239506,33623
2019-09-30,Mobile Web,2019,9,219808.925792672,33660
2019-09-30,iOS,2019,9,131559.497248886,17516
2019-10-01,Android,2019,10,364783.346277224,54856
2019-10-01,Desktop,2019,10,195688.95792574,33712
2019-10-01,Mobile Web,2019,10,217517.937454018,33436
2019-10-01,iOS,2019,10,126247.30722476,16585
2019-10-02,Android,2019,10,364252.094637644,54529
2019-10-02,Desktop,2019,10,193929.659380032,33401
2019-10-02,Mobile Web,2019,10,220652.933578814,33881
2019-10-02,iOS,2019,10,122521.088838704,16213
2019-10-03,Android,2019,10,355962.658291826,54015
2019-10-03,Desktop,2019,10,194710.562084398,34386
2019-10-03,Mobile Web,2019,10,230516.887415066,34966
2019-10-03,iOS,2019,10,125489.781846116,17001
2019-10-04,Android,2019,10,343766.319107082,52655
2019-10-04,Desktop,2019,10,172923.792987908,31915
2019-10-04,Mobile Web,2019,10,220259.944057114,33686
2019-10-04,iOS,2019,10,126064.366612506,17403
2019-10-05,Android,2019,10,344916.188411208,52772
2019-10-05,Desktop,2019,10,102570.473261086,19836
2019-10-05,Mobile Web,2019,10,211306.44122045,33789
2019-10-05,iOS,2019,10,126399.769911854,17291
2019-10-06,Android,2019,10,342958.955441154,51765
2019-10-06,Desktop,2019,10,101333.266738124,19441
2019-10-06,Mobile Web,2019,10,213722.336656296,33678
2019-10-06,iOS,2019,10,124942.449499522,16886
2019-10-07,Android,2019,10,353714.61150459,53598
2019-10-07,Desktop,2019,10,192573.760800984,33174
2019-10-07,Mobile Web,2019,10,219160.488263056,33578
2019-10-07,iOS,2019,10,137567.300736894,18413
2019-10-08,Android,2019,10,355003.66486802,53598
2019-10-08,Desktop,2019,10,205851.842180198,35158
2019-10-08,Mobile Web,2019,10,233853.529924004,35077
2019-10-08,iOS,2019,10,136443.984611564,18433
2019-10-09,Android,2019,10,353646.34172016,53391
2019-10-09,Desktop,2019,10,192860.32206076,33551
2019-10-09,Mobile Web,2019,10,118596.712951132,19544
2019-10-09,iOS,2019,10,134969.124274546,18445
2019-10-10,Android,2019,10,339236.349032804,51131
2019-10-10,Desktop,2019,10,176921.598165184,31323
2019-10-10,Mobile Web,2019,10,70531.745292114,12335
2019-10-10,iOS,2019,10,127736.162052494,17592
2019-10-11,Android,2019,10,321161.087224946,49865
2019-10-11,Desktop,2019,10,157608.583673206,28696
2019-10-11,Mobile Web,2019,10,195123.523366896,31361
2019-10-11,iOS,2019,10,124066.082354216,17234
2019-10-12,Android,2019,10,312483.664355356,48512
2019-10-12,Desktop,2019,10,99408.99482421,19112
2019-10-12,Mobile Web,2019,10,197461.260827256,31029
2019-10-12,iOS,2019,10,136409.071341466,18756
2019-10-13,Android,2019,10,314797.947905478,48689
2019-10-13,Desktop,2019,10,92873.503600564,17921
2019-10-13,Mobile Web,2019,10,207812.241527382,32785
2019-10-13,iOS,2019,10,135467.388778392,18820
2019-10-14,Android,2019,10,330549.800812394,50460
2019-10-14,Desktop,2019,10,192336.077822976,33303
2019-10-14,Mobile Web,2019,10,220951.928059142,33945
2019-10-14,iOS,2019,10,141784.236315702,19113
2019-10-15,Android,2019,10,349859.753438558,52979
2019-10-15,Desktop,2019,10,199475.15370879,34515
2019-10-15,Mobile Web,2019,10,215784.87518057,33410
2019-10-15,iOS,2019,10,143559.007935308,19554
2019-10-16,Android,2019,10,362935.261405368,54226
2019-10-16,Desktop,2019,10,193761.450287062,33360
2019-10-16,Mobile Web,2019,10,220376.252492012,33588
2019-10-16,iOS,2019,10,151731.144729512,20851
2019-10-17,Android,2019,10,349360.718779544,52763
2019-10-17,Desktop,2019,10,190966.957898462,33634
2019-10-17,Mobile Web,2019,10,221949.271891038,34007
2019-10-17,iOS,2019,10,137341.405489322,18493
2019-10-18,Android,2019,10,335279.412483422,50901
2019-10-18,Desktop,2019,10,160515.154421676,28901
2019-10-18,Mobile Web,2019,10,202679.560394838,31707
2019-10-18,iOS,2019,10,138249.933536912,19524
2019-10-19,Android,2019,10,341657.942591392,52525
2019-10-19,Desktop,2019,10,103322.818016398,20245
2019-10-19,Mobile Web,2019,10,208454.74749931,33340
2019-10-19,iOS,2019,10,149244.74229503,20362
2019-10-20,Android,2019,10,341758.683459766,51854
2019-10-20,Desktop,2019,10,95702.389129084,18811
2019-10-20,Mobile Web,2019,10,224343.060912198,35903
2019-10-20,iOS,2019,10,151986.103801448,20637
2019-10-21,Android,2019,10,362051.738596946,55013
2019-10-21,Desktop,2019,10,196593.808584542,34232
2019-10-21,Mobile Web,2019,10,220902.505832018,34639
2019-10-21,iOS,2019,10,161264.079143802,21990
2019-10-22,Android,2019,10,346352.168175882,53273
2019-10-22,Desktop,2019,10,188689.489118066,33444
2019-10-22,Mobile Web,2019,10,213052.74102884,33510
2019-10-22,iOS,2019,10,151610.776626948,20806
2019-10-23,Android,2019,10,337825.079006544,51925
2019-10-23,Desktop,2019,10,186458.664847758,33137
2019-10-23,Mobile Web,2019,10,195366.791477546,31144
2019-10-23,iOS,2019,10,150776.574712904,20595
2019-10-24,Android,2019,10,335907.787258578,50905
2019-10-24,Desktop,2019,10,194950.2391823,34922
2019-10-24,Mobile Web,2019,10,197470.631697232,31304
2019-10-24,iOS,2019,10,139214.262826002,19254
2019-10-25,Android,2019,10,323499.73296513,49413
2019-10-25,Desktop,2019,10,155420.714736832,28248
2019-10-25,Mobile Web,2019,10,189429.167042586,30286
2019-10-25,iOS,2019,10,136242.553280024,18355
2019-10-26,Android,2019,10,316203.575814368,48823
2019-10-26,Desktop,2019,10,92246.507881966,18020
2019-10-26,Mobile Web,2019,10,188548.860289298,29436
2019-10-26,iOS,2019,10,143021.031314088,19732
2019-10-27,Android,2019,10,305660.296401818,47021
2019-10-27,Desktop,2019,10,76774.66035786,15045
2019-10-27,Mobile Web,2019,10,184026.387311794,28654
2019-10-27,iOS,2019,10,139637.67269233,19273
2019-10-28,Android,2019,10,338428.380220492,51575
2019-10-28,Desktop,2019,10,106248.650561814,20091
2019-10-28,Mobile Web,2019,10,217574.392249884,34877
2019-10-28,iOS,2019,10,157121.077614032,21253
2019-10-29,Android,2019,10,334662.379301364,51610
2019-10-29,Desktop,2019,10,183228.097760282,31869
2019-10-29,Mobile Web,2019,10,270255.084054232,47280
2019-10-29,iOS,2019,10,153624.793623054,20750
2019-10-30,Android,2019,10,356537.173067508,54368
2019-10-30,Desktop,2019,10,186997.038107946,32828
2019-10-30,Mobile Web,2019,10,272297.449070642,46727
2019-10-30,iOS,2019,10,157710.299245964,21267
2019-10-31,Android,2019,10,342346.402175436,52116
2019-10-31,Desktop,2019,10,182422.103942584,32230
2019-10-31,Mobile Web,2019,10,285177.411076958,50038
2019-10-31,iOS,2019,10,148550.437081274,19945
2019-11-01,Android,2019,11,348729.144857046,52778
2019-11-01,Desktop,2019,11,157979.568873522,28494
2019-11-01,Mobile Web,2019,11,271544.11727898,45192
2019-11-01,iOS,2019,11,148228.206365708,19710
2019-11-02,Android,2019,11,343386.16657503,51818
2019-11-02,Desktop,2019,11,109143.619506874,20883
2019-11-02,Mobile Web,2019,11,295158.00213713,51843
2019-11-02,iOS,2019,11,144906.75845762,19611
2019-11-03,Android,2019,11,349971.495110648,52037
2019-11-03,Desktop,2019,11,99150.486388814,19216
2019-11-03,Mobile Web,2019,11,275646.23131692,45156
2019-11-03,iOS,2019,11,147920.581654006,19501
2019-11-04,Android,2019,11,367351.590296492,55663
2019-11-04,Desktop,2019,11,203698.52010139,35158
2019-11-04,Mobile Web,2019,11,277511.920102176,42615
2019-11-04,iOS,2019,11,159506.855980948,21658
2019-11-05,Android,2019,11,360979.433899832,54551
2019-11-05,Desktop,2019,11,196065.288126048,34183
2019-11-05,Mobile Web,2019,11,286963.148184056,46161
2019-11-05,iOS,2019,11,156912.607840788,20991
2019-11-06,Android,2019,11,368649.397623992,56546
2019-11-06,Desktop,2019,11,199714.953738916,35469
2019-11-06,Mobile Web,2019,11,290199.839105314,48050
2019-11-06,iOS,2019,11,148653.553709428,20092
2019-11-07,Android,2019,11,352531.125999176,54624
2019-11-07,Desktop,2019,11,193710.046617852,34764
2019-11-07,Mobile Web,2019,11,226039.765785888,34813
2019-11-07,iOS,2019,11,141155.343652094,18970
2019-11-08,Android,2019,11,347108.619548704,52914
2019-11-08,Desktop,2019,11,161136.212963722,29345
2019-11-08,Mobile Web,2019,11,209601.494196012,31004
2019-11-08,iOS,2019,11,137388.797630308,18495
2019-11-09,Android,2019,11,339645.779937708,51387
2019-11-09,Desktop,2019,11,101246.354406942,19675
2019-11-09,Mobile Web,2019,11,209637.618362914,31355
2019-11-09,iOS,2019,11,139787.592167594,18753
2019-11-10,Android,2019,11,342708.67398569,51398
2019-11-10,Desktop,2019,11,99636.80685837,19436
2019-11-10,Mobile Web,2019,11,227860.885242774,33740
2019-11-10,iOS,2019,11,143655.36168163,19983
2019-11-11,Android,2019,11,349884.850595376,52463
2019-11-11,Desktop,2019,11,186869.23371703,32503
2019-11-11,Mobile Web,2019,11,229576.564725518,34415
2019-11-11,iOS,2019,11,140680.199870888,19311
2019-11-12,Android,2019,11,354041.414502596,53593
2019-11-12,Desktop,2019,11,197405.644360246,34473
2019-11-12,Mobile Web,2019,11,167192.392635778,25781
2019-11-12,iOS,2019,11,145385.277643762,19595
2019-11-13,Android,2019,11,348413.321966592,52995
2019-11-13,Desktop,2019,11,206772.328142304,37028
2019-11-13,Mobile Web,2019,11,129500.554834716,21107
2019-11-13,iOS,2019,11,143490.088963068,19377
2019-11-14,Android,2019,11,337210.492628676,51513
2019-11-14,Desktop,2019,11,212218.394294046,36883
2019-11-14,Mobile Web,2019,11,36898.737050086,6709
2019-11-14,iOS,2019,11,139000.500752426,19077
2019-11-15,Android,2019,11,329498.886971664,51523
2019-11-15,Desktop,2019,11,200637.111023866,38550
2019-11-15,Mobile Web,2019,11,1887.552273232,277
2019-11-15,iOS,2019,11,133915.2205611,18649
2019-11-16,Android,2019,11,328365.480316904,50779
2019-11-16,Desktop,2019,11,120797.112785298,24485
2019-11-16,Mobile Web,2019,11,7291.155068872,1322
2019-11-16,iOS,2019,11,137312.718442712,19034
2019-11-17,Android,2019,11,339821.3258655,52002
2019-11-17,Desktop,2019,11,106753.626187164,20866
2019-11-17,Mobile Web,2019,11,127457.897389808,18435
2019-11-17,iOS,2019,11,143692.186952108,20031
2019-11-18,Android,2019,11,371741.247585224,56969
2019-11-18,Desktop,2019,11,207319.627988144,36161
2019-11-18,Mobile Web,2019,11,193739.967866948,28313
2019-11-18,iOS,2019,11,146030.510410334,19896
2019-11-19,Android,2019,11,337237.331388526,51752
2019-11-19,Desktop,2019,11,202597.986993838,36594
2019-11-19,Mobile Web,2019,11,263537.007909402,36761
2019-11-19,iOS,2019,11,140768.24959602,19613
2019-11-20,Android,2019,11,344972.485328208,52466
2019-11-20,Desktop,2019,11,195927.924638446,34864
2019-11-20,Mobile Web,2019,11,260919.892362346,36869
2019-11-20,iOS,2019,11,137920.8256273,18943
2019-11-21,Android,2019,11,329928.79018977,50910
2019-11-21,Desktop,2019,11,185088.723542382,33051
2019-11-21,Mobile Web,2019,11,248281.147098834,35987
2019-11-21,iOS,2019,11,132018.553094816,17803
2019-11-22,Android,2019,11,331426.375396282,51097
2019-11-22,Desktop,2019,11,164053.92651889,30288
2019-11-22,Mobile Web,2019,11,242719.966312502,35714
2019-11-22,iOS,2019,11,129120.494747436,17837
2019-11-23,Android,2019,11,341978.920347444,52821
2019-11-23,Desktop,2019,11,102521.049406864,19958
2019-11-23,Mobile Web,2019,11,236437.774208788,35390
2019-11-23,iOS,2019,11,132432.855208426,18330
2019-11-24,Android,2019,11,342902.887253736,51942
2019-11-24,Desktop,2019,11,99338.362770634,19617
2019-11-24,Mobile Web,2019,11,196441.374682552,29712
2019-11-24,iOS,2019,11,137948.168117386,18679
2019-11-25,Android,2019,11,359928.085966542,54809
2019-11-25,Desktop,2019,11,197169.58327,34923
2019-11-25,Mobile Web,2019,11,202013.282063006,29987
2019-11-25,iOS,2019,11,141754.905699936,19030
2019-11-26,Android,2019,11,346539.60896297,53419
2019-11-26,Desktop,2019,11,194529.198575694,34820
2019-11-26,Mobile Web,2019,11,265496.88124102,37469
2019-11-26,iOS,2019,11,143470.137728444,19321
2019-11-27,Android,2019,11,276026.655744212,42897
2019-11-27,Desktop,2019,11,189559.072010446,34042
2019-11-27,Mobile Web,2019,11,238832.543192474,34364
2019-11-27,iOS,2019,11,96033.070714458,13157
2019-11-28,Android,2019,11,338789.96111197,52039
2019-11-28,Desktop,2019,11,183001.05630611,32915
2019-11-28,Mobile Web,2019,11,262672.159542036,37324
2019-11-28,iOS,2019,11,131674.719446426,18038
2019-11-29,Android,2019,11,329883.302398514,50923
2019-11-29,Desktop,2019,11,154135.099994994,28739
2019-11-29,Mobile Web,2019,11,232485.053058434,34510
2019-11-29,iOS,2019,11,124160.855726418,17135
2019-11-30,Android,2019,11,335645.15600735,50930
2019-11-30,Desktop,2019,11,93807.95554819,18226
2019-11-30,Mobile Web,2019,11,243412.460432714,35756
2019-11-30,iOS,2019,11,125472.525393654,17365
2019-12-01,Android,2019,12,329747.012077156,50490
2019-12-01,Desktop,2019,12,91843.350394512,17947
2019-12-01,Mobile Web,2019,12,253005.597970378,36580
2019-12-01,iOS,2019,12,135349.198954622,18410
2019-12-02,Android,2019,12,356431.885134502,53336
2019-12-02,Desktop,2019,12,185961.521487902,32549
2019-12-02,Mobile Web,2019,12,268162.06949386,37517
2019-12-02,iOS,2019,12,141189.788784684,19122
2019-12-03,Android,2019,12,347638.60049103,53332
2019-12-03,Desktop,2019,12,183283.553709358,32301
2019-12-03,Mobile Web,2019,12,270475.420258518,37945
2019-12-03,iOS,2019,12,141249.216933832,19047
2019-12-04,Android,2019,12,354583.751704604,53699
2019-12-04,Desktop,2019,12,186498.828307412,33184
2019-12-04,Mobile Web,2019,12,266824.431079968,37385
2019-12-04,iOS,2019,12,142236.658945654,19543
2019-12-05,Android,2019,12,338155.787296568,51560
2019-12-05,Desktop,2019,12,180777.294799988,32581
2019-12-05,Mobile Web,2019,12,267695.835908354,37116
2019-12-05,iOS,2019,12,137949.219178556,19036
2019-12-06,Android,2019,12,330941.869855016,50723
2019-12-06,Desktop,2019,12,155471.000986666,28567
2019-12-06,Mobile Web,2019,12,244732.98505377,35295
2019-12-06,iOS,2019,12,129309.398358478,17959
2019-12-07,Android,2019,12,318351.094910544,49023
2019-12-07,Desktop,2019,12,97145.734978734,19353
2019-12-07,Mobile Web,2019,12,241555.570300796,35293
2019-12-07,iOS,2019,12,128319.598661592,17698
2019-12-08,Android,2019,12,324115.747861258,49627
2019-12-08,Desktop,2019,12,91115.141726346,17961
2019-12-08,Mobile Web,2019,12,253182.915796452,36538
2019-12-08,iOS,2019,12,131427.136913704,17966
2019-12-09,Android,2019,12,345551.117294272,52444
2019-12-09,Desktop,2019,12,185696.70382619,33100
2019-12-09,Mobile Web,2019,12,273259.87884476,38467
2019-12-09,iOS,2019,12,140886.78712638,19369
2019-12-10,Android,2019,12,335144.34463561,51647
2019-12-10,Desktop,2019,12,178552.190075736,32071
2019-12-10,Mobile Web,2019,12,274985.584129978,38865
2019-12-10,iOS,2019,12,137206.820343556,19105
2019-12-11,Android,2019,12,339342.781363502,52510
2019-12-11,Desktop,2019,12,163271.675362182,30233
2019-12-11,Mobile Web,2019,12,268467.731401538,38291
2019-12-11,iOS,2019,12,147049.934547036,20286
2019-12-12,Android,2019,12,320421.624644862,49692
2019-12-12,Desktop,2019,12,168574.011910712,30993
2019-12-12,Mobile Web,2019,12,249451.155175258,36720
2019-12-12,iOS,2019,12,133158.295867714,18388
2019-12-13,Android,2019,12,315247.18845236,49500
2019-12-13,Desktop,2019,12,151255.24559228,28006
2019-12-13,Mobile Web,2019,12,249506.60739568,36077
2019-12-13,iOS,2019,12,125403.32134902,17339
2019-12-14,Android,2019,12,292508.185802812,46228
2019-12-14,Desktop,2019,12,104159.891249886,20093
2019-12-14,Mobile Web,2019,12,244400.671168114,35887
2019-12-14,iOS,2019,12,121168.291725508,16919
2019-12-15,Android,2019,12,329041.426774464,50084
2019-12-15,Desktop,2019,12,94614.014945606,18229
2019-12-15,Mobile Web,2019,12,262653.42075218,37682
2019-12-15,iOS,2019,12,136604.179531624,18550
2019-12-16,Android,2019,12,340118.859133456,51916
2019-12-16,Desktop,2019,12,189425.739015834,33508
2019-12-16,Mobile Web,2019,12,277355.558162026,39292
2019-12-16,iOS,2019,12,133136.74048807,17775
2019-12-17,Android,2019,12,340487.694818584,52947
2019-12-17,Desktop,2019,12,186462.876326052,33407
2019-12-17,Mobile Web,2019,12,278633.128776328,39841
2019-12-17,iOS,2019,12,130732.00669978,17855
2019-12-18,Android,2019,12,338156.099973074,52155
2019-12-18,Desktop,2019,12,185066.176520224,33570
2019-12-18,Mobile Web,2019,12,270636.040654178,39069
2019-12-18,iOS,2019,12,129330.90729698,17551
2019-12-19,Android,2019,12,334894.884367004,50967
2019-12-19,Desktop,2019,12,175067.138607726,31967
2019-12-19,Mobile Web,2019,12,271383.946767234,38545
2019-12-19,iOS,2019,12,125140.48950922,16858
2019-12-20,Android,2019,12,328171.383191238,50536
2019-12-20,Desktop,2019,12,149531.340452674,27427
2019-12-20,Mobile Web,2019,12,256748.347584778,37035
2019-12-20,iOS,2019,12,124234.448730624,17133
2019-12-21,Android,2019,12,324840.00557505,50159
2019-12-21,Desktop,2019,12,102434.620503546,20491
2019-12-21,Mobile Web,2019,12,253082.303123616,37698
2019-12-21,iOS,2019,12,122658.515581294,16745
2019-12-22,Android,2019,12,322850.802405252,49324
2019-12-22,Desktop,2019,12,88151.99950607,17388
2019-12-22,Mobile Web,2019,12,256517.933192904,37558
2019-12-22,iOS,2019,12,118364.23913861,16271
2019-12-23,Android,2019,12,340825.114439478,52339
2019-12-23,Desktop,2019,12,180843.408178056,32533
2019-12-23,Mobile Web,2019,12,274296.424434942,39093
2019-12-23,iOS,2019,12,126659.796187498,17054
2019-12-24,Android,2019,12,325156.306285742,50300
2019-12-24,Desktop,2019,12,158566.36479366,29226
2019-12-24,Mobile Web,2019,12,254005.168805774,37494
2019-12-24,iOS,2019,12,121101.202792116,16513
2019-12-25,Android,2019,12,325250.68927377,50773
2019-12-25,Desktop,2019,12,92003.170163134,18537
2019-12-25,Mobile Web,2019,12,243458.484979674,37189
2019-12-25,iOS,2019,12,122698.518543262,16533
2019-12-26,Android,2019,12,322196.862442176,50451
2019-12-26,Desktop,2019,12,160649.324501362,28328
2019-12-26,Mobile Web,2019,12,251447.830263422,37865
2019-12-26,iOS,2019,12,123722.5671294,16866
2019-12-27,Android,2019,12,326874.077196048,51369
2019-12-27,Desktop,2019,12,141849.366871632,25724
2019-12-27,Mobile Web,2019,12,252398.317734352,38024
2019-12-27,iOS,2019,12,120915.885510186,16428
2019-12-28,Android,2019,12,328190.42253258,50762
2019-12-28,Desktop,2019,12,88748.67150089,17013
2019-12-28,Mobile Web,2019,12,250845.989119832,37608
2019-12-28,iOS,2019,12,116707.917808398,15970
2019-12-29,Android,2019,12,333074.829971956,50975
2019-12-29,Desktop,2019,12,83947.86369625,16135
2019-12-29,Mobile Web,2019,12,260104.163908918,38749
2019-12-29,iOS,2019,12,118281.398594076,16495
2019-12-30,Android,2019,12,344593.384165542,52887
2019-12-30,Desktop,2019,12,159147.68165741,28399
2019-12-30,Mobile Web,2019,12,263761.844561796,39087
2019-12-30,iOS,2019,12,120082.45266481,16238
2019-12-31,Android,2019,12,303719.541891198,47575
2019-12-31,Desktop,2019,12,131713.278562216,24046
2019-12-31,Mobile Web,2019,12,226657.112573108,34282
2019-12-31,iOS,2019,12,104095.881699476,14314
2020-01-01,Android,2020,1,328477.228015154,50383
2020-01-01,Desktop,2020,1,84641.174957332,16157
2020-01-01,Mobile Web,2020,1,244187.211097774,36208
2020-01-01,iOS,2020,1,112464.069502602,15136
2020-01-02,Android,2020,1,356928.851733388,53592
2020-01-02,Desktop,2020,1,170462.392628816,29253
2020-01-02,Mobile Web,2020,1,270296.311629696,39599
2020-01-02,iOS,2020,1,125418.466378818,16606
2020-01-03,Android,2020,1,359982.000906448,54486
2020-01-03,Desktop,2020,1,155473.61467753,27181
2020-01-03,Mobile Web,2020,1,267033.355577314,38923
2020-01-03,iOS,2020,1,122692.038939864,16666
2020-01-04,Android,2020,1,366344.904041478,55641
2020-01-04,Desktop,2020,1,99761.385676162,18848
2020-01-04,Mobile Web,2020,1,274158.141669718,40985
2020-01-04,iOS,2020,1,129680.87573812,17148
2020-01-05,Android,2020,1,367673.88557741,55159
2020-01-05,Desktop,2020,1,98830.5318771,18706
2020-01-05,Mobile Web,2020,1,275915.212345172,40984
2020-01-05,iOS,2020,1,134134.327951566,17643
2020-01-06,Android,2020,1,371476.230753468,55688
2020-01-06,Desktop,2020,1,186126.01514973,31639
2020-01-06,Mobile Web,2020,1,279429.830488374,40615
2020-01-06,iOS,2020,1,131142.294000278,17351
2020-01-07,Android,2020,1,364269.24505693,55215
2020-01-07,Desktop,2020,1,184807.335565504,31835
2020-01-07,Mobile Web,2020,1,270356.888302618,39185
2020-01-07,iOS,2020,1,125056.91670801,16753
2020-01-08,Android,2020,1,361748.25249251,54686
2020-01-08,Desktop,2020,1,185967.95292014,32653
2020-01-08,Mobile Web,2020,1,264298.723213514,38514
2020-01-08,iOS,2020,1,121002.144670352,16066
2020-01-09,Android,2020,1,334426.520811012,51976
2020-01-09,Desktop,2020,1,209682.361746,37816
2020-01-09,Mobile Web,2020,1,257461.902463444,37856
2020-01-09,iOS,2020,1,114909.001535874,15840
2020-01-10,Android,2020,1,332952.45575862,51635
2020-01-10,Desktop,2020,1,156171.96021567,28081
2020-01-10,Mobile Web,2020,1,244999.112947088,36826
2020-01-10,iOS,2020,1,112626.430967182,15410
2020-01-11,Android,2020,1,339889.035134254,52357
2020-01-11,Desktop,2020,1,103341.704652936,20003
2020-01-11,Mobile Web,2020,1,243083.517257078,37541
2020-01-11,iOS,2020,1,113095.775696812,15762
2020-01-12,Android,2020,1,351377.417358582,53141
2020-01-12,Desktop,2020,1,107538.654101134,21288
2020-01-12,Mobile Web,2020,1,267138.54098284,40337
2020-01-12,iOS,2020,1,118329.184512176,15916
2020-01-13,Android,2020,1,350301.65284211,53382
2020-01-13,Desktop,2020,1,194985.834188162,33622
2020-01-13,Mobile Web,2020,1,265461.23828488,39410
2020-01-13,iOS,2020,1,121285.464016354,16410
2020-01-14,Android,2020,1,326544.463995772,51007
2020-01-14,Desktop,2020,1,184375.381400924,32200
2020-01-14,Mobile Web,2020,1,265325.11367588,38682
2020-01-14,iOS,2020,1,117779.507183502,16181
2020-01-15,Android,2020,1,323706.224222566,49593
2020-01-15,Desktop,2020,1,169940.416844574,30379
2020-01-15,Mobile Web,2020,1,252048.236860954,37925
2020-01-15,iOS,2020,1,114525.071856134,15323
2020-01-16,Android,2020,1,332265.996974904,50815
2020-01-16,Desktop,2020,1,174381.350463958,30800
2020-01-16,Mobile Web,2020,1,248888.67087648,36670
2020-01-16,iOS,2020,1,111605.27361551,15191
2020-01-17,Android,2020,1,325597.853872506,50077
2020-01-17,Desktop,2020,1,146959.685438094,26903
2020-01-17,Mobile Web,2020,1,237013.572101028,35851
2020-01-17,iOS,2020,1,110139.65578728,14713
2020-01-18,Android,2020,1,334494.329437562,51497
2020-01-18,Desktop,2020,1,95674.07567097,18665
2020-01-18,Mobile Web,2020,1,243763.813683306,36921
2020-01-18,iOS,2020,1,112741.584540538,15283
2020-01-19,Android,2020,1,338694.101017768,51992
2020-01-19,Desktop,2020,1,98652.846405802,19371
2020-01-19,Mobile Web,2020,1,256191.434281336,38513
2020-01-19,iOS,2020,1,118834.179831394,16196
2020-01-20,Android,2020,1,339887.025077086,51751
2020-01-20,Desktop,2020,1,177256.37120493,30916
2020-01-20,Mobile Web,2020,1,253441.068219078,37434
2020-01-20,iOS,2020,1,117336.761502644,15785
2020-01-21,Android,2020,1,320876.608611008,49365
2020-01-21,Desktop,2020,1,175086.44309068,30416
2020-01-21,Mobile Web,2020,1,266914.249663782,37424
2020-01-21,iOS,2020,1,113290.862767904,14926
2020-01-22,Android,2020,1,303855.906538962,46606
2020-01-22,Desktop,2020,1,160708.474866022,26769
2020-01-22,Mobile Web,2020,1,263715.625017918,35663
2020-01-22,iOS,2020,1,118753.490912896,15030
2020-01-23,Android,2020,1,321068.917376334,48800
2020-01-23,Desktop,2020,1,140748.582740254,25691
2020-01-23,Mobile Web,2020,1,230370.95799312,34292
2020-01-23,iOS,2020,1,112667.333509418,14944
2020-01-24,Android,2020,1,299222.231029818,45517
2020-01-24,Desktop,2020,1,98894.418650542,19093
2020-01-24,Mobile Web,2020,1,208811.413468182,31993
2020-01-24,iOS,2020,1,105440.30184541,14337
2020-01-25,Android,2020,1,273896.764096966,41928
2020-01-25,Desktop,2020,1,55099.313344924,10829
2020-01-25,Mobile Web,2020,1,193359.81548345,29966
2020-01-25,iOS,2020,1,95431.082365094,12986
2020-01-26,Android,2020,1,297250.731391942,44634
2020-01-26,Desktop,2020,1,55048.079043736,11205
2020-01-26,Mobile Web,2020,1,202653.33330939,31453
2020-01-26,iOS,2020,1,101065.660255418,13901
2020-01-27,Android,2020,1,323182.433646596,49092
