date,vertical,reply_type,year,month,sumOfLeads
2020-06-08,Jobs,email,2020,6,4004.89961034
2020-06-08,Jobs,show_contact_number,2020,6,14142.072110274
2020-06-08,Jobs,sms,2020,6,1737.905977698
2020-06-08,Property,call,2020,6,144505.553608998
2020-06-08,Property,chat,2020,6,48414.366844444
2020-06-08,Property,email,2020,6,3550.66156085
2020-06-08,Property,show_contact_number,2020,6,90766.544018448
2020-06-08,Property,sms,2020,6,25523.302820986
2020-06-08,Services,call,2020,6,4700.765214588
2020-06-08,Services,chat,2020,6,1065.359969332
2020-06-08,Services,email,2020,6,49.25195974
2020-06-08,Services,show_contact_number,2020,6,3773.709520158
2020-06-08,Services,sms,2020,6,483.68084872
2020-06-09,Auto,call,2020,6,147852.935217604
2020-06-09,Auto,chat,2020,6,50279.580096318
2020-06-09,Auto,email,2020,6,3067.110605168
2020-06-09,Auto,show_contact_number,2020,6,86572.666340774
2020-06-09,Auto,sms,2020,6,19653.960577124
2020-06-09,Generalist,call,2020,6,141815.127204982
2020-06-09,Generalist,chat,2020,6,122317.922997152
2020-06-09,Generalist,email,2020,6,3417.977551398
2020-06-09,Generalist,show_contact_number,2020,6,60879.871487096
2020-06-09,Generalist,sms,2020,6,24297.030186316
2020-06-09,Jobs,apply_now,2020,6,12642.990421266
2020-06-09,Jobs,call,2020,6,20355.17783604
2020-06-09,Jobs,chat,2020,6,29.393758608
2020-06-09,Jobs,email,2020,6,5154.930415878
2020-06-09,Jobs,show_contact_number,2020,6,22471.528455816
2020-06-09,Jobs,sms,2020,6,2391.917106726
2020-06-09,Property,call,2020,6,150489.689166502
2020-06-09,Property,chat,2020,6,45839.894888998
2020-06-09,Property,email,2020,6,4003.289890368
2020-06-09,Property,show_contact_number,2020,6,101192.037232268
2020-06-09,Property,sms,2020,6,22301.597587514
2020-06-09,Services,call,2020,6,5605.808039514
2020-06-09,Services,chat,2020,6,999.88602537
2020-06-09,Services,email,2020,6,126.794599638
2020-06-09,Services,show_contact_number,2020,6,5048.070526308
2020-06-09,Services,sms,2020,6,423.85143127
2020-06-10,Auto,call,2020,6,148104.753070294
2020-06-10,Auto,chat,2020,6,50856.66485044
2020-06-10,Auto,email,2020,6,3940.876347338
2020-06-10,Auto,show_contact_number,2020,6,84648.3033753
2020-06-10,Auto,sms,2020,6,20154.369492058
2020-06-10,Generalist,call,2020,6,134392.363377534
2020-06-10,Generalist,chat,2020,6,105979.500700152
2020-06-10,Generalist,email,2020,6,3073.934266154
2020-06-10,Generalist,show_contact_number,2020,6,54647.210289798
2020-06-10,Generalist,sms,2020,6,23895.689538282
2020-06-10,Jobs,apply_now,2020,6,13741.58214924
2020-06-10,Jobs,call,2020,6,21325.171870104
2020-06-10,Jobs,chat,2020,6,25.719538782
2020-06-10,Jobs,email,2020,6,4938.151446144
2020-06-10,Jobs,show_contact_number,2020,6,22857.321537546
2020-06-10,Jobs,sms,2020,6,2421.310865334
2020-06-10,Property,call,2020,6,139273.620465268
2020-06-10,Property,chat,2020,6,41739.844094316
2020-06-10,Property,email,2020,6,3579.930810428
2020-06-10,Property,show_contact_number,2020,6,95172.693143496
2020-06-10,Property,sms,2020,6,20525.460296126
2020-06-10,Services,call,2020,6,5097.658011312
2020-06-10,Services,chat,2020,6,980.015055426
2020-06-10,Services,email,2020,6,122.418226676
2020-06-10,Services,show_contact_number,2020,6,5248.297795028
2020-06-10,Services,sms,2020,6,564.404412478
2020-06-11,Auto,call,2020,6,152187.917470968
2020-06-11,Auto,chat,2020,6,50495.25774647
2020-06-11,Auto,email,2020,6,3170.93396304
2020-06-11,Auto,show_contact_number,2020,6,84285.356346228
2020-06-11,Auto,sms,2020,6,21026.03061068
2020-06-11,Generalist,call,2020,6,134002.620815252
2020-06-11,Generalist,chat,2020,6,110544.750664524
2020-06-11,Generalist,email,2020,6,2805.083000686
2020-06-11,Generalist,show_contact_number,2020,6,52948.164043442
2020-06-11,Generalist,sms,2020,6,24190.671372378
2020-06-11,Jobs,apply_now,2020,6,13344.766408032
2020-06-11,Jobs,call,2020,6,19715.863586316
2020-06-11,Jobs,chat,2020,6,18.37109913
2020-06-11,Jobs,email,2020,6,4765.463114322
2020-06-11,Jobs,show_contact_number,2020,6,22743.42072294
2020-06-11,Jobs,sms,2020,6,2362.523348118
2020-06-11,Property,call,2020,6,141088.347255272
2020-06-11,Property,chat,2020,6,42052.264634898
2020-06-11,Property,email,2020,6,3646.688515594
2020-06-11,Property,show_contact_number,2020,6,91507.977836728
2020-06-11,Property,sms,2020,6,19717.656307142
2020-06-11,Services,call,2020,6,5327.157036506
2020-06-11,Services,chat,2020,6,944.860772334
2020-06-11,Services,email,2020,6,102.53208399
2020-06-11,Services,show_contact_number,2020,6,4240.625891482
2020-06-11,Services,sms,2020,6,381.08871131
2020-06-12,Auto,call,2020,6,150419.455393678
2020-06-12,Auto,chat,2020,6,50871.804277472
2020-06-12,Auto,email,2020,6,3511.341722044
2020-06-12,Auto,show_contact_number,2020,6,86371.675936714
2020-06-12,Auto,sms,2020,6,21242.456334274
2020-06-12,Generalist,call,2020,6,134952.759521126
2020-06-12,Generalist,chat,2020,6,104721.606988374
2020-06-12,Generalist,email,2020,6,2945.10233866
2020-06-12,Generalist,show_contact_number,2020,6,57322.199429862
2020-06-12,Generalist,sms,2020,6,22557.219616188
2020-06-12,Jobs,apply_now,2020,6,11063.075896086
2020-06-12,Jobs,call,2020,6,17735.459100102
2020-06-12,Jobs,chat,2020,6,3.674219826
2020-06-12,Jobs,email,2020,6,4526.638825632
2020-06-12,Jobs,show_contact_number,2020,6,17408.453535588
2020-06-12,Jobs,sms,2020,6,2340.478029162
2020-06-12,Property,call,2020,6,130525.910551794
2020-06-12,Property,chat,2020,6,39601.403669596
2020-06-12,Property,email,2020,6,3527.944230346
2020-06-12,Property,show_contact_number,2020,6,92583.932709652
2020-06-12,Property,sms,2020,6,20089.984625554
2020-06-12,Services,call,2020,6,4733.739389146
2020-06-12,Services,chat,2020,6,857.342096758
2020-06-12,Services,email,2020,6,92.344798242
2020-06-12,Services,show_contact_number,2020,6,4618.839987156
2020-06-12,Services,sms,2020,6,454.581967104
2020-06-13,Auto,call,2020,6,146215.56951881
2020-06-13,Auto,chat,2020,6,51755.64878721
2020-06-13,Auto,email,2020,6,3231.877208238
2020-06-13,Auto,show_contact_number,2020,6,77599.278070626
2020-06-13,Auto,sms,2020,6,21011.840144476
2020-06-13,Generalist,call,2020,6,125672.23490597
2020-06-13,Generalist,chat,2020,6,98802.52181919
2020-06-13,Generalist,email,2020,6,2783.209172322
2020-06-13,Generalist,show_contact_number,2020,6,51620.17879337
2020-06-13,Generalist,sms,2020,6,22952.900492752
2020-06-13,Jobs,apply_now,2020,6,8160.442233546
2020-06-13,Jobs,call,2020,6,12584.20290405
2020-06-13,Jobs,email,2020,6,2987.140718538
2020-06-13,Jobs,show_contact_number,2020,6,13061.85148143
2020-06-13,Jobs,sms,2020,6,1524.80122779
2020-06-13,Property,call,2020,6,117588.69929902
2020-06-13,Property,chat,2020,6,37790.710554664
2020-06-13,Property,email,2020,6,3208.684907638
2020-06-13,Property,show_contact_number,2020,6,76103.88777051
2020-06-13,Property,sms,2020,6,19947.893248188
2020-06-13,Services,call,2020,6,4829.229167976
2020-06-13,Services,chat,2020,6,837.17860373
2020-06-13,Services,email,2020,6,99.13840853
2020-06-13,Services,show_contact_number,2020,6,3943.949804932
2020-06-13,Services,sms,2020,6,550.151154246
2020-06-14,Auto,call,2020,6,149574.34922184
2020-06-14,Auto,chat,2020,6,52424.545289922
2020-06-14,Auto,email,2020,6,3153.925380126
2020-06-14,Auto,show_contact_number,2020,6,71638.727116446
2020-06-14,Auto,sms,2020,6,21828.083677548
2020-06-14,Generalist,call,2020,6,127358.611012706
2020-06-14,Generalist,chat,2020,6,106915.57190175
2020-06-14,Generalist,email,2020,6,3113.466405562
2020-06-14,Generalist,show_contact_number,2020,6,50828.864193516
2020-06-14,Generalist,sms,2020,6,23119.185177052
2020-06-14,Jobs,apply_now,2020,6,8711.575207446
2020-06-14,Jobs,call,2020,6,11143.908732258
2020-06-14,Jobs,chat,2020,6,7.348439652
2020-06-14,Jobs,email,2020,6,3413.350218354
2020-06-14,Jobs,show_contact_number,2020,6,11636.254188942
2020-06-14,Jobs,sms,2020,6,1737.905977698
2020-06-14,Property,call,2020,6,123664.139060762
2020-06-14,Property,chat,2020,6,42112.532951456
2020-06-14,Property,email,2020,6,2737.26866153
2020-06-14,Property,show_contact_number,2020,6,76548.7778694
2020-06-14,Property,sms,2020,6,20794.198260792
2020-06-14,Services,call,2020,6,4964.9355417
2020-06-14,Services,chat,2020,6,883.026243708
2020-06-14,Services,email,2020,6,76.650535452
2020-06-14,Services,show_contact_number,2020,6,2998.931634376
2020-06-14,Services,sms,2020,6,425.712093478
2020-06-15,Auto,call,2020,6,160628.989186174
2020-06-15,Auto,chat,2020,6,56076.766545718
2020-06-15,Auto,email,2020,6,3250.155150292
2020-06-15,Auto,show_contact_number,2020,6,88255.42157584
2020-06-15,Auto,sms,2020,6,21529.157698026
2020-06-15,Generalist,call,2020,6,130117.582844042
2020-06-15,Generalist,chat,2020,6,108217.840781828
2020-06-15,Generalist,email,2020,6,3376.101586878
2020-06-15,Generalist,show_contact_number,2020,6,55333.413388226
2020-06-15,Generalist,sms,2020,6,22293.85948428
2020-06-15,Jobs,apply_now,2020,6,14175.140088708
2020-06-15,Jobs,call,2020,6,23908.148407782
2020-06-15,Jobs,chat,2020,6,11.022659478
2020-06-15,Jobs,email,2020,6,5265.157010658
2020-06-15,Jobs,show_contact_number,2020,6,24929.58151941
2020-06-15,Jobs,sms,2020,6,2726.271110892
2020-06-15,Property,call,2020,6,146657.570988634
2020-06-15,Property,chat,2020,6,43974.737359436
2020-06-15,Property,email,2020,6,4095.513107696
2020-06-15,Property,show_contact_number,2020,6,98421.95758143
2020-06-15,Property,sms,2020,6,20164.171096982
2020-06-15,Services,call,2020,6,5655.221118248
2020-06-15,Services,chat,2020,6,1076.818032936
2020-06-15,Services,email,2020,6,110.801377126
2020-06-15,Services,show_contact_number,2020,6,5520.74604436
2020-06-15,Services,sms,2020,6,473.504757448
2020-06-16,Auto,call,2020,6,165302.25438965
2020-06-16,Auto,chat,2020,6,56535.479326882
2020-06-16,Auto,email,2020,6,3592.773090584
2020-06-16,Auto,show_contact_number,2020,6,88870.591920474
2020-06-16,Auto,sms,2020,6,22539.327139032
2020-06-16,Generalist,call,2020,6,135190.987444874
2020-06-16,Generalist,chat,2020,6,95902.546483128
2020-06-16,Generalist,email,2020,6,3101.759044884
2020-06-16,Generalist,show_contact_number,2020,6,60376.12003618
2020-06-16,Generalist,sms,2020,6,23126.78935081
2020-06-16,Jobs,apply_now,2020,6,14520.516752352
2020-06-16,Jobs,call,2020,6,22860.995757372
2020-06-16,Jobs,chat,2020,6,22.045318956
2020-06-16,Jobs,email,2020,6,5096.142898662
2020-06-16,Jobs,show_contact_number,2020,6,25454.994954528
2020-06-16,Jobs,sms,2020,6,2582.976537678
2020-06-16,Property,call,2020,6,144162.632556276
2020-06-16,Property,chat,2020,6,42820.124707644
2020-06-16,Property,email,2020,6,3832.178102906
2020-06-16,Property,show_contact_number,2020,6,101964.602489454
2020-06-16,Property,sms,2020,6,20623.193302254
2020-06-16,Services,call,2020,6,5428.156295728
2020-06-16,Services,chat,2020,6,1088.902796778
2020-06-16,Services,email,2020,6,95.174223578
2020-06-16,Services,show_contact_number,2020,6,4376.98279228
2020-06-16,Services,sms,2020,6,467.786920122
2020-06-17,Auto,call,2020,6,161489.790610154
2020-06-17,Auto,chat,2020,6,55007.780083498
2020-06-17,Auto,email,2020,6,3743.247263202
2020-06-17,Auto,show_contact_number,2020,6,86239.29523206
2020-06-17,Auto,sms,2020,6,22103.893140418
2020-06-17,Generalist,call,2020,6,132189.12267484
2020-06-17,Generalist,chat,2020,6,106623.045656834
2020-06-17,Generalist,email,2020,6,3135.248263508
2020-06-17,Generalist,show_contact_number,2020,6,51625.037767578
2020-06-17,Generalist,sms,2020,6,23157.46691412
2020-06-17,Jobs,apply_now,2020,6,14208.208067142
2020-06-17,Jobs,call,2020,6,20737.296697944
2020-06-17,Jobs,chat,2020,6,7.348439652
2020-06-17,Jobs,email,2020,6,5702.389169952
2020-06-17,Jobs,show_contact_number,2020,6,24209.434433514
2020-06-17,Jobs,sms,2020,6,2248.622533512
2020-06-17,Property,call,2020,6,143181.45440483
2020-06-17,Property,chat,2020,6,43072.172672372
2020-06-17,Property,email,2020,6,3978.315310122
2020-06-17,Property,show_contact_number,2020,6,92939.659206788
2020-06-17,Property,sms,2020,6,20727.224588374
2020-06-17,Services,call,2020,6,5779.504056012
2020-06-17,Services,chat,2020,6,1074.281537352
2020-06-17,Services,email,2020,6,106.585606748
2020-06-17,Services,show_contact_number,2020,6,3784.830966722
2020-06-17,Services,sms,2020,6,435.08122166
2020-06-18,Auto,call,2020,6,157052.945603286
2020-06-18,Auto,chat,2020,6,55589.123254288
2020-06-18,Auto,email,2020,6,3560.877853508
2020-06-18,Auto,show_contact_number,2020,6,89853.609869766
2020-06-18,Auto,sms,2020,6,21648.775557256
2020-06-18,Generalist,call,2020,6,124154.419982524
2020-06-18,Generalist,chat,2020,6,102094.155090698
2020-06-18,Generalist,email,2020,6,2935.375095606
2020-06-18,Generalist,show_contact_number,2020,6,53715.58227544
2020-06-18,Generalist,sms,2020,6,22577.321744214
2020-06-18,Jobs,apply_now,2020,6,13377.834386466
2020-06-18,Jobs,call,2020,6,20402.942693778
2020-06-18,Jobs,chat,2020,6,3.674219826
2020-06-18,Jobs,email,2020,6,4570.729463544
2020-06-18,Jobs,show_contact_number,2020,6,23503.984226922
2020-06-18,Jobs,sms,2020,6,1973.056046562
2020-06-18,Property,call,2020,6,135845.085590788
2020-06-18,Property,chat,2020,6,40677.191837018
2020-06-18,Property,email,2020,6,3254.345850268
2020-06-18,Property,show_contact_number,2020,6,90776.172669208
2020-06-18,Property,sms,2020,6,20357.194406564
2020-06-18,Services,call,2020,6,5165.70307832
2020-06-18,Services,chat,2020,6,823.77713147
2020-06-18,Services,email,2020,6,123.00056671
2020-06-18,Services,show_contact_number,2020,6,4257.952595212
2020-06-18,Services,sms,2020,6,420.608562674
2020-06-19,Auto,call,2020,6,156859.010186672
2020-06-19,Auto,chat,2020,6,55311.472757844
2020-06-19,Auto,email,2020,6,3575.936533854
2020-06-19,Auto,show_contact_number,2020,6,88801.930470526
2020-06-19,Auto,sms,2020,6,21991.844612938
2020-06-19,Generalist,call,2020,6,123205.525885856
2020-06-19,Generalist,chat,2020,6,97201.02997045
2020-06-19,Generalist,email,2020,6,2935.57081319
2020-06-19,Generalist,show_contact_number,2020,6,56242.596245284
2020-06-19,Generalist,sms,2020,6,21721.11512027
2020-06-19,Jobs,apply_now,2020,6,11775.87454233
2020-06-19,Jobs,call,2020,6,16622.170492824
2020-06-19,Jobs,email,2020,6,4118.800424946
2020-06-19,Jobs,show_contact_number,2020,6,22019.599417218
2020-06-19,Jobs,sms,2020,6,2024.495124126
2020-06-19,Property,call,2020,6,127587.261362196
2020-06-19,Property,chat,2020,6,36917.722249428
2020-06-19,Property,email,2020,6,3715.307020376
2020-06-19,Property,show_contact_number,2020,6,86491.825341228
2020-06-19,Property,sms,2020,6,18483.653467164
2020-06-19,Services,call,2020,6,5853.893870014
2020-06-19,Services,chat,2020,6,1005.220134522
2020-06-19,Services,email,2020,6,72.26461305
2020-06-19,Services,show_contact_number,2020,6,4186.693738446
2020-06-19,Services,sms,2020,6,502.974872534
2020-06-20,Auto,call,2020,6,153962.867140312
2020-06-20,Auto,chat,2020,6,55115.838582526
2020-06-20,Auto,email,2020,6,3306.434168178
2020-06-20,Auto,show_contact_number,2020,6,87890.10918045
2020-06-20,Auto,sms,2020,6,22605.83735567
2020-06-20,Generalist,call,2020,6,116494.541344848
2020-06-20,Generalist,chat,2020,6,92859.554750574
2020-06-20,Generalist,email,2020,6,2637.642099982
2020-06-20,Generalist,show_contact_number,2020,6,54962.185166082
2020-06-20,Generalist,sms,2020,6,23057.40492346
2020-06-20,Jobs,apply_now,2020,6,9207.594883956
2020-06-20,Jobs,call,2020,6,11426.82365886
2020-06-20,Jobs,chat,2020,6,14.696879304
2020-06-20,Jobs,email,2020,6,3343.54004166
2020-06-20,Jobs,show_contact_number,2020,6,13910.596261236
2020-06-20,Jobs,sms,2020,6,1454.991051096
2020-06-20,Property,call,2020,6,111956.55220452
2020-06-20,Property,chat,2020,6,37717.347307956
2020-06-20,Property,email,2020,6,2801.301118866
2020-06-20,Property,show_contact_number,2020,6,73807.150327746
2020-06-20,Property,sms,2020,6,19320.65357235
2020-06-20,Services,call,2020,6,4844.487885566
2020-06-20,Services,chat,2020,6,906.16379546
2020-06-20,Services,email,2020,6,45.80903555
2020-06-20,Services,show_contact_number,2020,6,4258.78969127
2020-06-20,Services,sms,2020,6,425.958904184
2020-06-21,Auto,call,2020,6,158921.209902008
2020-06-21,Auto,chat,2020,6,56835.773887542
2020-06-21,Auto,email,2020,6,4044.08875333
2020-06-21,Auto,show_contact_number,2020,6,88225.241328514
2020-06-21,Auto,sms,2020,6,24192.01343294
2020-06-21,Generalist,call,2020,6,124622.926753254
2020-06-21,Generalist,chat,2020,6,109449.219593924
2020-06-21,Generalist,email,2020,6,2757.513820084
2020-06-21,Generalist,show_contact_number,2020,6,63508.623896342
2020-06-21,Generalist,sms,2020,6,27719.70860685
2020-06-21,Jobs,apply_now,2020,6,8663.810349708
2020-06-21,Jobs,call,2020,6,9832.212254376
2020-06-21,Jobs,chat,2020,6,25.719538782
2020-06-21,Jobs,email,2020,6,2619.718735938
2020-06-21,Jobs,show_contact_number,2020,6,13186.774955514
2020-06-21,Jobs,sms,2020,6,1396.20353388
2020-06-21,Property,call,2020,6,119007.808769368
2020-06-21,Property,chat,2020,6,40941.741382074
2020-06-21,Property,email,2020,6,3283.686746838
2020-06-21,Property,show_contact_number,2020,6,79812.588401572
2020-06-21,Property,sms,2020,6,21977.399883172
2020-06-21,Services,call,2020,6,4363.833766846
2020-06-21,Services,chat,2020,6,898.272614346
2020-06-21,Services,email,2020,6,64.992341576
2020-06-21,Services,show_contact_number,2020,6,4351.932252034
2020-06-21,Services,sms,2020,6,434.370709994
2020-06-22,Auto,call,2020,6,166801.775341556
2020-06-22,Auto,chat,2020,6,58400.5031803
2020-06-22,Auto,email,2020,6,4491.560420594
2020-06-22,Auto,show_contact_number,2020,6,95373.22328088
2020-06-22,Auto,sms,2020,6,23610.895848232
2020-06-22,Generalist,call,2020,6,130961.071304422
2020-06-22,Generalist,chat,2020,6,99807.074357584
2020-06-22,Generalist,email,2020,6,3197.239347466
2020-06-22,Generalist,show_contact_number,2020,6,59502.852087386
2020-06-22,Generalist,sms,2020,6,22964.002217448
2020-06-22,Jobs,apply_now,2020,6,14854.870756518
2020-06-22,Jobs,call,2020,6,21060.628042632
2020-06-22,Jobs,chat,2020,6,3.674219826
2020-06-22,Jobs,email,2020,6,4688.304497976
2020-06-22,Jobs,show_contact_number,2020,6,26204.535799032
2020-06-22,Jobs,sms,2020,6,2193.509236122
2020-06-22,Property,call,2020,6,143419.388663348
2020-06-22,Property,chat,2020,6,44679.90157708
2020-06-22,Property,email,2020,6,4493.70563558
2020-06-22,Property,show_contact_number,2020,6,93837.575153128
2020-06-22,Property,sms,2020,6,20158.825560784
2020-06-22,Services,call,2020,6,6020.506206822
2020-06-22,Services,chat,2020,6,1267.02021855
2020-06-22,Services,email,2020,6,125.727568448
2020-06-22,Services,show_contact_number,2020,6,4562.304945584
2020-06-22,Services,sms,2020,6,518.131659086
2020-06-23,Auto,call,2020,6,164461.64927753
2020-06-23,Auto,chat,2020,6,61477.13807889
2020-06-23,Auto,email,2020,6,4974.534296024
2020-06-23,Auto,show_contact_number,2020,6,90135.572192456
2020-06-23,Auto,sms,2020,6,22145.510035368
2020-06-23,Generalist,call,2020,6,130564.106617856
2020-06-23,Generalist,chat,2020,6,105711.309002244
2020-06-23,Generalist,email,2020,6,3378.283707954
2020-06-23,Generalist,show_contact_number,2020,6,55887.703584354
2020-06-23,Generalist,sms,2020,6,23141.01985272
2020-06-23,Jobs,apply_now,2020,6,15641.153799282
2020-06-23,Jobs,call,2020,6,21949.789240524
2020-06-23,Jobs,chat,2020,6,7.348439652
2020-06-23,Jobs,email,2020,6,4787.508433278
2020-06-23,Jobs,show_contact_number,2020,6,27277.407988224
2020-06-23,Jobs,sms,2020,6,2156.767037862
2020-06-23,Property,call,2020,6,146019.706432148
2020-06-23,Property,chat,2020,6,43710.706664596
2020-06-23,Property,email,2020,6,3825.19076527
2020-06-23,Property,show_contact_number,2020,6,94899.122747052
2020-06-23,Property,sms,2020,6,19265.195025706
2020-06-23,Services,call,2020,6,5201.981555468
2020-06-23,Services,chat,2020,6,1122.838335438
2020-06-23,Services,email,2020,6,122.706381708
2020-06-23,Services,show_contact_number,2020,6,4225.146520792
2020-06-23,Services,sms,2020,6,496.53527127
2020-06-24,Auto,call,2020,6,168538.38124736
2020-06-24,Auto,chat,2020,6,60955.934845768
2020-06-24,Auto,email,2020,6,4844.580094374
2020-06-24,Auto,show_contact_number,2020,6,93747.526337446
2020-06-24,Auto,sms,2020,6,23546.032824638
2020-06-24,Generalist,call,2020,6,128397.374287968
2020-06-24,Generalist,chat,2020,6,105080.934811598
2020-06-24,Generalist,email,2020,6,3317.367381662
2020-06-24,Generalist,show_contact_number,2020,6,55522.456167016
2020-06-24,Generalist,sms,2020,6,23195.576707172
2020-06-24,Jobs,apply_now,2020,6,15174.52788138
2020-06-24,Jobs,call,2020,6,21608.086796706
2020-06-24,Jobs,chat,2020,6,14.696879304
2020-06-24,Jobs,email,2020,6,4967.545204752
2020-06-24,Jobs,show_contact_number,2020,6,25675.448144088
2020-06-24,Jobs,sms,2020,6,2292.713171424
2020-06-24,Property,call,2020,6,142783.55542997
2020-06-24,Property,chat,2020,6,43913.583353046
2020-06-24,Property,email,2020,6,3334.30589817
2020-06-24,Property,show_contact_number,2020,6,93357.647200518
2020-06-24,Property,sms,2020,6,20969.423256146
2020-06-24,Services,call,2020,6,6198.19800592
2020-06-24,Services,chat,2020,6,1170.177524868
2020-06-24,Services,email,2020,6,114.537231068
2020-06-24,Services,show_contact_number,2020,6,4461.52136228
2020-06-24,Services,sms,2020,6,479.086949438
2020-06-25,Auto,call,2020,6,165391.851944698
2020-06-25,Auto,chat,2020,6,59221.625344546
2020-06-25,Auto,email,2020,6,4525.564330336
2020-06-25,Auto,show_contact_number,2020,6,89148.942001544
2020-06-25,Auto,sms,2020,6,22627.328710212
2020-06-25,Generalist,call,2020,6,122726.379383138
2020-06-25,Generalist,chat,2020,6,98708.858020102
2020-06-25,Generalist,email,2020,6,2924.891081016
2020-06-25,Generalist,show_contact_number,2020,6,50143.53686434
2020-06-25,Generalist,sms,2020,6,21412.3517601
2020-06-25,Jobs,apply_now,2020,6,13873.854062976
2020-06-25,Jobs,call,2020,6,20278.019219694
2020-06-25,Jobs,chat,2020,6,7.348439652
2020-06-25,Jobs,email,2020,6,4897.735028058
2020-06-25,Jobs,show_contact_number,2020,6,24323.33524812
2020-06-25,Jobs,sms,2020,6,2520.514800636
2020-06-25,Property,call,2020,6,134009.514553152
2020-06-25,Property,chat,2020,6,41458.150121102
2020-06-25,Property,email,2020,6,3476.76596994
2020-06-25,Property,show_contact_number,2020,6,86198.596984182
2020-06-25,Property,sms,2020,6,18580.884339124
2020-06-25,Services,call,2020,6,6034.574646966
2020-06-25,Services,chat,2020,6,1010.05104879
2020-06-25,Services,email,2020,6,134.246572576
2020-06-25,Services,show_contact_number,2020,6,4490.661082844
2020-06-25,Services,sms,2020,6,511.285899782
2020-06-26,Auto,call,2020,6,160650.926686924
2020-06-26,Auto,chat,2020,6,58766.355424728
2020-06-26,Auto,email,2020,6,3980.869052222
2020-06-26,Auto,show_contact_number,2020,6,83708.209291466
2020-06-26,Auto,sms,2020,6,22726.117831608
2020-06-26,Generalist,call,2020,6,120555.379278046
2020-06-26,Generalist,chat,2020,6,93856.197979198
2020-06-26,Generalist,email,2020,6,2782.469635598
2020-06-26,Generalist,show_contact_number,2020,6,49597.250680438
2020-06-26,Generalist,sms,2020,6,22901.205445288
2020-06-26,Jobs,apply_now,2020,6,11287.203305472
2020-06-26,Jobs,call,2020,6,16758.116626386
2020-06-26,Jobs,email,2020,6,4001.225390514
2020-06-26,Jobs,show_contact_number,2020,6,20601.350564382
2020-06-26,Jobs,sms,2020,6,1888.548990564
2020-06-26,Property,call,2020,6,122704.110165554
2020-06-26,Property,chat,2020,6,36879.947582282
2020-06-26,Property,email,2020,6,2919.347702156
2020-06-26,Property,show_contact_number,2020,6,80375.760078582
2020-06-26,Property,sms,2020,6,17834.785753426
2020-06-26,Services,call,2020,6,5980.592596498
2020-06-26,Services,chat,2020,6,972.597514498
2020-06-26,Services,email,2020,6,91.731299388
2020-06-26,Services,show_contact_number,2020,6,4107.172382686
2020-06-26,Services,sms,2020,6,446.825623658
2020-06-27,Auto,call,2020,6,162817.475930278
2020-06-27,Auto,chat,2020,6,58520.756168924
2020-06-27,Auto,email,2020,6,3876.513698798
2020-06-27,Auto,show_contact_number,2020,6,81167.34334311
2020-06-27,Auto,sms,2020,6,23223.923241666
2020-06-27,Generalist,call,2020,6,119998.987790706
2020-06-27,Generalist,chat,2020,6,93471.587491512
2020-06-27,Generalist,email,2020,6,2725.668472186
2020-06-27,Generalist,show_contact_number,2020,6,48243.527514754
2020-06-27,Generalist,sms,2020,6,22549.22891803
2020-06-27,Jobs,apply_now,2020,6,8421.311841192
2020-06-27,Jobs,call,2020,6,12095.531667192
2020-06-27,Jobs,email,2020,6,3703.613584608
2020-06-27,Jobs,show_contact_number,2020,6,14035.51973532
2020-06-27,Jobs,sms,2020,6,1612.982503614
2020-06-27,Property,call,2020,6,114524.50733199
2020-06-27,Property,chat,2020,6,38572.88227272
2020-06-27,Property,email,2020,6,2977.691317744
2020-06-27,Property,show_contact_number,2020,6,71751.093789948
2020-06-27,Property,sms,2020,6,20550.805140106
2020-06-27,Services,call,2020,6,5793.232022784
2020-06-27,Services,chat,2020,6,869.439871714
2020-06-27,Services,email,2020,6,72.69238047
2020-06-27,Services,show_contact_number,2020,6,4106.483258152
2020-06-27,Services,sms,2020,6,477.732977552
2020-06-28,Auto,call,2020,6,152834.998857612
2020-06-28,Auto,chat,2020,6,59302.763543396
2020-06-28,Auto,email,2020,6,4334.491262616
2020-06-28,Auto,show_contact_number,2020,6,79926.93743422
2020-06-28,Auto,sms,2020,6,24575.548856178
2020-06-28,Generalist,call,2020,6,121453.876019054
2020-06-28,Generalist,chat,2020,6,95849.610161248
2020-06-28,Generalist,email,2020,6,3049.972218728
2020-06-28,Generalist,show_contact_number,2020,6,51406.499012172
2020-06-28,Generalist,sms,2020,6,24224.872679866
2020-06-28,Jobs,apply_now,2020,6,8884.263539268
2020-06-28,Jobs,call,2020,6,11481.93695625
2020-06-28,Jobs,email,2020,6,2909.982102192
2020-06-28,Jobs,show_contact_number,2020,6,14641.76600661
2020-06-28,Jobs,sms,2020,6,1330.067577012
2020-06-28,Property,call,2020,6,119945.339588192
2020-06-28,Property,chat,2020,6,40336.124882852
2020-06-28,Property,email,2020,6,3305.459205748
2020-06-28,Property,show_contact_number,2020,6,75529.073720058
2020-06-28,Property,sms,2020,6,21450.18236464
2020-06-28,Services,call,2020,6,5044.614782392
2020-06-28,Services,chat,2020,6,755.181882304
2020-06-28,Services,email,2020,6,61.08508036
2020-06-28,Services,show_contact_number,2020,6,3917.495855586
2020-06-28,Services,sms,2020,6,384.753317356
2020-06-29,Auto,call,2020,6,177159.070882186
2020-06-29,Auto,chat,2020,6,62373.481776504
